apartment_id,price,date,room_type,accommodates,bedrooms,bathrooms,cleaning_fee,availability_90_days,neighbourhood,district,latitude,longitude,host_id,host_since,host_respons_time,host_response_rate,host_superhost,host_listings_count,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,kitchen,wifi,tv,coffe_machine,dishwasher,terrace,bathtub,check_in_24h
99231,95,2016-05-30,Apartment,2,1,1,$20.00,72,Mitte,Mitte,52.5286,13.40917,73144633,2016-05-21,within an hour,75%,FALSE,1,95,10,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
95905,36,2016-08-04,Apartment,2,0,1,$80.00,17,Neukölln,Neukölln,52.47416,13.44878,2837924,2012-07-05,N/A,N/A,TRUE,4,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
98383,62,2016-06-20,Apartment,2,1,1.5,$10.00,0,Prenzlauer Berg,Pankow,52.54536,13.418,2140847,2012-04-14,within an hour,100%,FALSE,2,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
50688,54,2016-05-27,Apartment,3,1,1.5,NA,48,Tiergarten,Mitte,52.49992,13.36408,73370091,2016-05-22,within an hour,100%,FALSE,1,89,9,9,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
46348,60,2016-06-27,Apartment,2,1,1,$30.00,57,Friedrichshagen,Treptow - Köpenick,52.44731,13.62863,73491067,2016-05-23,within an hour,100%,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
77093,140,2016-11-17,Condominium,5,4,2,$70.00,0,Weißensee,Pankow,52.55663,13.4298,12786222,2014-03-04,within an hour,100%,FALSE,1,100,10,10,10,10,9,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE
77072,99,2016-06-05,Apartment,4,2,1,$50.00,43,Moabit,Mitte,52.53325,13.33999,2570291,2012-06-07,within an hour,100%,FALSE,6,90,10,9,10,9,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
34143,70,2016-06-25,Apartment,9,2,1,$60.00,48,Mitte,Mitte,52.52553,13.40889,876782,2011-07-27,within a day,100%,FALSE,4,92,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
83014,50,2016-05-31,Apartment,2,1,1,$15.00,5,Kreuzberg,Friedrichshain-Kreuzberg,52.50037,13.42538,13349246,2014-03-20,within a day,100%,FALSE,2,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
94769,65,2016-05-28,Apartment,2,1,1,$5.00,15,Kreuzberg,Friedrichshain-Kreuzberg,52.48795,13.3921,25469996,2015-01-01,a few days or more,43%,FALSE,1,97,10,9,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
81326,35,2016-07-09,House,2,1,1,$15.00,55,Wilmersdorf,Charlottenburg-Wilm.,52.48948,13.31126,23179173,2014-10-31,within an hour,100%,TRUE,2,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
12642,32,2016-06-06,Apartment,2,1,1,$12.00,47,Charlottenburg,Charlottenburg-Wilm.,52.50974,13.30933,52296044,2015-12-26,within an hour,100%,TRUE,1,98,10,10,10,10,10,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
17816,25,2016-11-25,Apartment,3,0,1,$60.00,9,Friedrichshain,Friedrichshain-Kreuzberg,52.51136,13.44704,74151633,2016-05-26,within a day,100%,TRUE,1,98,10,10,10,10,10,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24603,50,2016-05-29,Apartment,2,1,1,$10.00,13,Rummelsburg,Lichtenberg,52.50323,13.48178,38356406,2015-07-13,within a day,100%,FALSE,1,98,10,10,10,10,9,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
87782,30,2016-06-08,Apartment,2,1,1,$10.00,25,Wedding,Mitte,52.55266,13.37796,29936776,2015-03-24,within an hour,100%,TRUE,1,97,10,10,10,10,10,9,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
47463,110,2016-07-25,Loft,2,1,1,$60.00,90,Mitte,Mitte,52.50559,13.41225,417276,2011-03-01,within an hour,100%,TRUE,1,98,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
24820,50,2016-07-01,Apartment,2,1,1,$20.00,61,Kreuzberg,Friedrichshain-Kreuzberg,52.4903,13.4157,3623636,2012-09-20,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
10819,39,2016-06-19,Apartment,2,1,1,$30.00,73,Pankow,Pankow,52.56534,13.41294,41083910,2015-08-10,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
53631,43,2017-04-05,Apartment,2,1,1,$13.00,2,Mitte,Mitte,52.52728,13.40999,6913952,2013-06-14,within an hour,100%,TRUE,1,99,10,9,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
25090,50,2016-06-05,Apartment,2,1,1,$60.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51525,13.46213,74486710,2016-05-28,within a few hours,89%,FALSE,2,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28509,35,2016-06-17,Apartment,2,1,1,NA,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51568,13.46196,74486710,2016-05-28,within a few hours,89%,FALSE,2,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60569,199,2016-07-02,Apartment,4,2,2.5,$90.00,75,Halensee,Charlottenburg-Wilm.,52.49575,13.29729,67163897,2016-04-14,within an hour,100%,TRUE,2,98,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
94181,39,2016-07-27,Apartment,2,1,1,$50.00,67,Kreuzberg,Friedrichshain-Kreuzberg,52.49046,13.37609,4369305,2012-12-10,within a day,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
29103,68,2016-08-08,Loft,3,1,1,$65.00,0,Charlottenburg,Charlottenburg-Wilm.,52.52086,13.30291,22036650,2014-10-02,N/A,N/A,FALSE,1,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24023,30,2016-06-12,Apartment,2,1,1,$0.00,1,Neukölln,Neukölln,52.48076,13.42114,57020742,2016-02-01,within a day,100%,FALSE,1,100,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
13985,90,2018-07-09,Apartment,3,1,1,$20.00,13,Wilmersdorf,Charlottenburg-Wilm.,52.49929,13.33482,4129899,2012-11-12,within a day,67%,FALSE,1,95,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
89826,80,2016-07-31,Apartment,4,2,1,$0.00,3,Nikolassee,Steglitz - Zehlendorf,52.42371,13.20361,74694342,2016-05-29,within an hour,100%,FALSE,1,98,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
41134,50,2016-06-27,Apartment,4,1,1,$20.00,71,Weißensee,Pankow,52.55405,13.47532,74940512,2016-05-31,within an hour,100%,TRUE,1,91,9,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
18513,22,2016-07-19,Apartment,2,1,1,$10.00,1,Prenzlauer Berg,Pankow,52.54416,13.424010000000001,75039393,2016-05-31,within an hour,100%,FALSE,1,94,10,9,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
41278,28,2016-06-19,Apartment,1,1,1,$5.00,0,Neukölln,Neukölln,52.47213,13.44466,75049576,2016-05-31,N/A,N/A,TRUE,2,96,10,9,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
49588,70,2016-06-13,Apartment,2,1,1,$50.00,80,Mitte,Mitte,52.51488,13.41799,1325711,2011-10-23,within a few hours,100%,FALSE,2,95,10,9,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
45335,140,2016-06-06,Apartment,6,2,1,$40.00,64,Mitte,Mitte,52.52155,13.40147,10668563,2013-12-17,within an hour,100%,FALSE,2,94,10,9,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
30083,219,2016-06-22,Apartment,8,3,1.5,$0.00,41,Mitte,Mitte,52.52874,13.38034,75327580,2016-06-02,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
71259,199,2016-07-30,Loft,6,4,2,$50.00,9,Weißensee,Pankow,52.5549,13.43525,75442632,2016-06-02,within a day,80%,FALSE,1,100,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
79001,34,2017-01-02,Apartment,2,1,1,$20.00,6,Prenzlauer Berg,Pankow,52.55522,13.41016,75460170,2016-06-02,N/A,N/A,FALSE,1,97,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
15595,75,2016-06-03,Apartment,3,2,1.5,$40.00,22,Neukölln,Neukölln,52.48202,13.42724,4709188,2013-01-15,within a day,50%,FALSE,1,98,10,10,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
12957,30,2016-06-08,Apartment,2,1,1,$30.00,89,Friedrichshain,Friedrichshain-Kreuzberg,52.51541,13.46619,34577674,2015-05-30,N/A,N/A,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
38044,133,2016-07-05,Apartment,4,2,1,$45.00,0,Mitte,Mitte,52.53248,13.40606,89000,2010-03-06,within a day,89%,FALSE,1,96,10,10,9,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
77483,24,2016-09-02,House,2,1,1,$0.00,41,Grünau,Treptow - Köpenick,52.42667,13.5672,75776324,2016-06-04,within an hour,100%,TRUE,2,94,10,9,10,10,9,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
19898,25,2017-01-29,Apartment,2,1,1,$0.00,0,Neukölln,Neukölln,52.48139,13.43094,20618897,2014-08-27,N/A,N/A,FALSE,2,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
58832,79,2016-07-02,Apartment,2,1,1,$50.00,47,Prenzlauer Berg,Pankow,52.53335,13.43325,1594352,2012-01-11,within an hour,100%,TRUE,5,98,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
98495,75,2016-06-21,Apartment,2,1,1,$10.00,56,Prenzlauer Berg,Pankow,52.52697,13.45439,8772759,2013-09-11,within an hour,100%,FALSE,1,97,10,10,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
24646,33,2017-02-26,Apartment,1,1,1,$30.00,14,Kreuzberg,Friedrichshain-Kreuzberg,52.49974,13.44447,5218012,2013-02-25,within a few hours,100%,TRUE,2,97,10,10,10,10,10,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19045,50,2016-06-20,Apartment,3,1,1,$30.00,9,Mitte,Mitte,52.51008,13.39079,1205458,2011-09-25,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
95782,35,2016-06-13,Apartment,2,1,1,$25.00,44,Kreuzberg,Friedrichshain-Kreuzberg,52.49185,13.42164,15529977,2016-06-06,within a few hours,100%,TRUE,1,98,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
75024,45,2016-06-22,Apartment,2,1,1,NA,75,Kreuzberg,Friedrichshain-Kreuzberg,52.49697,13.41725,22466362,2014-10-13,within an hour,100%,FALSE,1,92,10,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
27066,68,2016-06-27,Apartment,4,1,1,$35.00,71,Heinersdorf,Pankow,52.5652,13.43458,74507546,2016-05-28,within a few hours,90%,FALSE,1,95,9,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
15037,29,2016-08-13,Apartment,2,1,1,$80.00,13,Halensee,Charlottenburg-Wilm.,52.49832,13.2925,1574908,2012-01-06,within a few hours,100%,TRUE,10,96,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
14032,62,2016-08-15,Apartment,1,1,1,$0.00,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50211,13.42971,20369059,2014-08-21,a few days or more,0%,FALSE,3,97,10,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
46668,25,2016-07-09,Apartment,2,1,1,$70.00,82,Neukölln,Neukölln,52.47995,13.44996,76873429,2016-06-10,within a few hours,90%,FALSE,1,94,10,9,10,10,10,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
78658,28,2016-07-01,Apartment,2,1,1,$40.00,63,Prenzlauer Berg,Pankow,52.52703,13.41952,25798512,2015-01-08,within an hour,100%,TRUE,1,93,10,10,10,9,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
36700,34,2016-07-01,House,2,1,1.5,$0.00,89,Falkenberg,Lichtenberg,52.57778,13.5596,15415025,2014-05-12,within a day,100%,TRUE,1,95,10,10,10,10,9,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
53104,75,2016-10-23,Houseboat,4,1,1,$25.00,2,Moabit,Mitte,52.54109,13.32891,12422709,2014-02-20,within a few hours,100%,TRUE,2,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
12805,244,2016-07-18,Apartment,6,3,1,$20.00,65,Potsdamer Platz,Mitte,52.51158,13.3829,4032095,2012-11-01,within an hour,100%,FALSE,17,88,9,9,9,9,10,8,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
82515,170,2016-08-12,Apartment,4,2,1,$25.00,38,Mitte,Mitte,52.51324,13.38031,23904144,2014-11-18,within an hour,100%,FALSE,20,90,10,10,10,10,10,9,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
30230,170,2016-06-24,Apartment,4,2,1,$25.00,55,Mitte,Mitte,52.51479,13.37996,23904144,2014-11-18,within an hour,100%,FALSE,20,92,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
85517,80,2016-06-22,Apartment,3,1,1,$20.00,0,Neukölln,Neukölln,52.48022,13.44961,77261793,2016-06-12,N/A,N/A,FALSE,1,80,9,7,10,10,9,8,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
34878,86,2016-06-17,Apartment,2,1,1,$59.00,8,Mitte,Mitte,52.5227,13.38781,77259124,2016-06-12,within an hour,100%,TRUE,1,97,10,10,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
58645,130,2016-09-17,Apartment,4,2,1.5,$50.00,19,Moabit,Mitte,52.52837,13.35387,718340,2011-06-19,within a few hours,100%,FALSE,1,100,10,10,10,10,8,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
82903,22,2016-11-27,Apartment,2,1,1,$0.00,52,Zehlendorf,Steglitz - Zehlendorf,52.44886,13.24891,68815779,2016-04-25,within an hour,100%,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
66882,30,2016-07-01,Apartment,2,1,1,$20.00,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51868,13.46396,74796141,2016-05-30,within an hour,100%,TRUE,1,97,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
97193,82,2016-06-30,Apartment,4,0,1,$79.00,45,Friedrichshain,Friedrichshain-Kreuzberg,52.52241,13.45147,163384,2010-07-11,within an hour,100%,FALSE,9,90,9,9,9,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
53711,25,2016-07-05,Apartment,1,1,1.5,$10.00,67,Charlottenburg,Charlottenburg-Wilm.,52.50644,13.31982,16890203,2014-06-17,within an hour,100%,FALSE,2,94,10,10,10,10,10,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41710,99,2016-07-24,Apartment,4,2,1,$79.00,89,Friedrichshain,Friedrichshain-Kreuzberg,52.52241,13.45147,163384,2010-07-11,within an hour,100%,FALSE,9,89,9,9,9,9,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
47508,240,2016-06-27,Apartment,6,3,1,$20.00,57,Mitte,Mitte,52.51335,13.38001,23904144,2014-11-18,within an hour,100%,FALSE,20,91,9,9,9,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
13855,300,2016-07-19,Apartment,4,3,2,$65.00,61,Mitte,Mitte,52.51598,13.38265,4032095,2012-11-01,within an hour,100%,FALSE,17,89,10,10,9,9,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
50158,170,2016-06-27,Apartment,4,2,1,$20.00,68,Mitte,Mitte,52.51464,13.38182,4032095,2012-11-01,within an hour,100%,FALSE,17,90,9,10,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
86130,120,2016-08-28,Condominium,4,2,1.5,$25.00,90,Wedding,Mitte,52.54895,13.34657,77767523,2016-06-14,within an hour,100%,FALSE,1,89,9,9,9,10,9,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
96648,27,2016-09-09,Apartment,2,1,1,$20.00,39,Tempelhof,Tempelhof - Schöneberg,52.45536,13.37968,14261109,2014-04-14,within a day,89%,TRUE,1,98,10,10,10,10,10,10,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
87273,49,2016-06-30,Apartment,2,1,1.5,$5.00,73,Schöneberg,Tempelhof - Schöneberg,52.49688,13.34956,1452057,2011-11-28,within an hour,80%,TRUE,1,98,10,9,10,10,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
49030,90,2016-07-25,Loft,4,0,1,$39.00,89,Prenzlauer Berg,Pankow,52.53802,13.41835,78111941,2016-06-16,within a day,70%,FALSE,1,93,9,10,9,9,10,9,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
10783,240,2016-08-04,Apartment,6,3,1,$25.00,69,Mitte,Mitte,52.513420000000004,13.38002,4032095,2012-11-01,within an hour,100%,FALSE,17,92,9,10,9,10,10,9,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
87261,190,2016-06-25,Apartment,4,2,1,$25.00,60,Mitte,Mitte,52.51442,13.38199,23904144,2014-11-18,within an hour,100%,FALSE,20,94,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
66286,240,2016-06-26,Apartment,6,3,1,$25.00,52,Mitte,Mitte,52.51571,13.38138,23904144,2014-11-18,within an hour,100%,FALSE,20,91,9,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
53698,130,2016-07-17,Apartment,5,2,1.5,$50.00,19,Prenzlauer Berg,Pankow,52.52823,13.42434,4761501,2013-01-19,within a few hours,100%,FALSE,1,96,10,9,10,10,10,9,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
57035,38,2016-07-01,Apartment,2,1,1,$15.00,0,Neukölln,Neukölln,52.47836,13.44689,42687196,2015-08-27,within an hour,100%,FALSE,1,99,10,10,10,10,9,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
45179,49,2016-07-01,Apartment,2,1,1,$25.00,51,Friedrichshain,Friedrichshain-Kreuzberg,52.51006,13.4673,21367113,2014-09-15,within an hour,100%,TRUE,1,98,10,9,10,10,10,10,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
81458,35,2016-06-24,Apartment,4,2,1,$0.00,1,Zehlendorf,Steglitz - Zehlendorf,52.43118,13.25951,3610884,2012-09-19,within an hour,100%,FALSE,0,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
19263,375,2016-06-29,Apartment,14,5,2,$75.00,63,Tempelhof,Tempelhof - Schöneberg,52.46824,13.38998,909226,2011-08-02,within an hour,100%,TRUE,10,98,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
53875,85,2016-06-25,Apartment,2,1,1,$50.00,83,Prenzlauer Berg,Pankow,52.53298,13.42319,78562588,2016-06-19,within an hour,100%,TRUE,1,98,10,10,9,9,10,10,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
60248,75,2016-07-11,Apartment,2,1,1,$20.00,17,Friedrichshain,Friedrichshain-Kreuzberg,52.50588,13.46439,21126993,2014-09-09,within an hour,100%,TRUE,1,95,10,9,10,10,10,10,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
87938,41,2018-01-02,Apartment,2,1,0.5,$0.00,0,Prenzlauer Berg,Pankow,52.55108,13.42497,78647552,2016-06-19,within an hour,100%,FALSE,0,94,10,9,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
48784,36,2016-08-13,Apartment,4,1,1.5,$10.00,84,Tiergarten,Mitte,52.50737,13.3677,78654087,2016-06-19,within a day,90%,FALSE,1,94,9,10,10,10,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
27358,70,2017-03-04,Loft,4,1,1,$30.00,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50267,13.41366,1351506,2011-10-30,N/A,N/A,FALSE,1,100,10,9,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
57083,99,2016-06-30,Guest suite,3,0,1,$50.00,74,Mitte,Mitte,52.52657,13.38786,42506714,2015-08-25,within a day,90%,TRUE,1,97,10,10,10,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
36985,222,2016-07-18,Apartment,6,2,1.5,$40.00,81,Friedrichshain,Friedrichshain-Kreuzberg,52.51713,13.43079,4127628,2012-11-12,within an hour,100%,TRUE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
29064,57,2016-06-30,Apartment,2,1,1,$12.00,72,Kreuzberg,Friedrichshain-Kreuzberg,52.48501,13.38032,66698720,2016-04-11,within a few hours,90%,FALSE,1,99,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
97642,79,2016-09-04,Apartment,2,1,1,$15.00,44,Friedrichshain,Friedrichshain-Kreuzberg,52.49907,13.46323,6307455,2013-05-09,within an hour,100%,FALSE,0,89,9,8,10,9,9,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
87073,90,2016-09-14,Apartment,6,3,1,$80.00,29,Prenzlauer Berg,Pankow,52.54221,13.424620000000001,949422,2011-08-10,within an hour,100%,TRUE,0,96,10,10,10,9,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
85614,100,2016-09-12,Apartment,5,1,1,$60.00,72,Mitte,Mitte,52.52701,13.39649,79257744,2016-06-22,within an hour,100%,FALSE,1,88,9,8,9,9,10,8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
23482,155,2016-08-21,Apartment,6,3,1,$0.00,42,Mitte,Mitte,52.51024,13.41684,79255369,2016-06-22,within an hour,100%,TRUE,4,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
72832,220,2016-07-17,Apartment,6,3,1,$20.00,64,Mitte,Mitte,52.51349,13.3819,4032095,2012-11-01,within an hour,100%,FALSE,17,89,10,10,9,10,10,9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
70860,45,2017-06-18,Apartment,1,1,1,$40.00,89,Karlshorst,Lichtenberg,52.47659,13.50842,943996,2011-08-09,within a few hours,100%,FALSE,8,93,9,10,10,10,10,9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
24420,155,2016-07-18,Apartment,6,3,1,$0.00,50,Mitte,Mitte,52.51024,13.41684,79255369,2016-06-22,within an hour,100%,TRUE,4,97,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
47353,44,2016-07-03,Apartment,2,1,1,$20.00,63,Halensee,Charlottenburg-Wilm.,52.49901,13.29712,31812478,2015-04-23,within an hour,100%,FALSE,1,93,10,10,10,10,10,10,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
66586,490,2016-10-01,Apartment,16,7,5,$100.00,63,Tempelhof,Tempelhof - Schöneberg,52.46866,13.38938,909226,2011-08-02,within an hour,100%,TRUE,10,98,10,10,10,10,9,10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
54913,75,2016-07-12,Apartment,2,0,1,$40.00,73,Mitte,Mitte,52.51521,13.40209,28989293,2015-03-08,within an hour,100%,TRUE,1,95,10,10,10,10,10,10,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
20730,47,2016-07-28,Apartment,4,1,1,$45.00,45,Moabit,Mitte,52.5332,13.33986,8492684,2013-08-28,within an hour,96%,FALSE,5,88,9,9,9,9,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
28938,60,2016-07-01,Apartment,2,1,1,$45.00,43,Moabit,Mitte,52.53321,13.34127,8492684,2013-08-28,within an hour,96%,FALSE,5,89,9,9,9,9,9,8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
40629,90,2016-08-06,Apartment,4,2,1,$55.00,47,Moabit,Mitte,52.53283,13.34159,8492684,2013-08-28,within an hour,96%,FALSE,5,88,10,9,10,10,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
98404,60,2016-07-10,Apartment,2,1,1,$50.00,55,Moabit,Mitte,52.53134,13.34017,8492684,2013-08-28,within an hour,96%,FALSE,5,91,10,9,10,9,10,9,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
